AD_ID,CPM,VIEWS,CLICKS,ACTIONS,CHANNEL_NAME,DATE
13065,9.9,562,42,4,news_channel_17,2024-10-07
13066,2.16,539,20,0,lifestyle_channel_30,2024-10-29
13067,7.69,628,72,0,sports_channel_6,2024-10-13
13068,5.3,267,10,2,business_channel_34,2024-12-15
13069,9.82,396,8,1,business_channel_22,2024-11-06
13070,1.96,206,15,0,travel_channel_49,2024-10-02
13071,6.77,526,64,15,lifestyle_channel_18,2024-12-25
13072,2.65,306,36,6,news_channel_4,2024-11-16
13073,8.6,403,10,0,news_channel_14,2024-12-31
13074,8.05,136,17,1,lifestyle_channel_30,2024-11-02
13075,6.04,251,52,1,sports_channel_31,2024-11-29
13076,4.02,805,77,3,travel_channel_16,2024-11-04
13077,9.46,247,5,0,travel_channel_34,2024-10-07
13078,1.55,953,117,0,news_channel_14,2024-12-23
13079,7.83,131,15,1,news_channel_4,2024-11-29
13080,3.03,1877,230,5,travel_channel_30,2024-11-24
13081,1.88,955,44,9,news_channel_17,2024-12-04
13082,4.65,884,23,0,travel_channel_49,2024-11-12
13083,9.82,152,10,0,business_channel_11,2024-11-13
13084,9.82,256,21,0,business_channel_28,2024-11-27
13085,19.71,89,17,4,lifestyle_channel_18,2024-10-06
13086,62.68,131,21,2,tech_channel_2,2024-11-20
13087,8.87,475,62,9,news_channel_4,2024-12-04
13088,77.37,145,11,0,sports_channel_31,2024-11-03
13089,7.96,390,15,0,lifestyle_channel_17,2024-10-04
13090,78.0,39,0,0,business_channel_12,2024-11-18
13091,3.12,312,8,0,business_channel_22,2024-12-30
13092,1.38,1697,292,14,news_channel_4,2024-12-18
13093,5.18,261,49,0,business_channel_34,2024-12-22
13094,67.37,70,1,0,business_channel_28,2024-12-12
13095,8.1,688,64,2,education_channel_49,2024-11-18
13096,45.57,149,9,1,business_channel_27,2024-10-15
13097,22.12,160,8,1,travel_channel_30,2024-12-08
13098,9.07,86,3,0,news_channel_4,2024-11-27
13099,3.42,933,239,3,sports_channel_10,2024-12-22
13100,2.57,271,14,0,education_channel_6,2024-12-16
13101,1.75,1470,194,23,business_channel_5,2024-10-11
13102,7.81,767,145,16,sports_channel_10,2024-11-30
13103,7.5,424,45,7,business_channel_35,2024-12-30
13104,9.61,576,67,1,business_channel_34,2024-10-17
13105,1.25,1615,179,18,news_channel_33,2024-10-26
13106,2.51,784,33,0,lifestyle_channel_18,2024-11-16
13107,7.48,79,5,0,education_channel_8,2024-12-20
13108,6.07,907,18,4,entertainment_channel_23,2024-11-06
13109,6.71,635,42,0,entertainment_channel_34,2024-11-01
13110,67.35,58,12,0,business_channel_5,2024-12-12
13111,4.53,137,6,0,lifestyle_channel_5,2024-11-04
13112,54.45,101,12,1,tech_channel_36,2024-10-28
13113,3.87,616,37,4,entertainment_channel_23,2024-11-14
13114,9.78,337,29,0,travel_channel_8,2024-11-27
13115,6.66,728,100,2,travel_channel_4,2024-12-16
13116,6.35,973,52,1,education_channel_49,2024-11-04
13117,65.73,56,14,0,tech_channel_30,2024-10-26
13118,3.7,1205,65,7,sports_channel_31,2024-10-27
13119,4.09,317,74,9,tech_channel_36,2024-12-13
13120,7.73,321,9,2,lifestyle_channel_17,2024-12-24
13121,7.08,585,45,1,lifestyle_channel_30,2024-10-03
13122,2.23,279,23,3,business_channel_28,2024-10-04
13123,6.77,533,43,0,entertainment_channel_34,2024-11-07
13124,7.49,426,146,25,travel_channel_20,2024-10-21
13125,7.72,416,17,1,entertainment_channel_15,2024-11-29
13126,3.35,1244,51,8,travel_channel_4,2024-10-29
13127,2.2,1275,68,18,business_channel_27,2024-12-06
13128,4.23,1232,174,0,entertainment_channel_34,2024-10-20
13129,7.79,206,30,0,news_channel_26,2024-12-29
13130,62.58,79,6,0,business_channel_49,2024-11-17
13131,4.16,152,8,0,entertainment_channel_21,2024-10-13
13132,7.89,558,57,0,sports_channel_31,2024-10-30
13133,3.84,1029,93,4,tech_channel_30,2024-12-21
13134,1.98,884,240,59,tech_channel_32,2024-12-09
13135,7.81,513,12,0,tech_channel_21,2024-11-10
13136,5.85,189,16,0,lifestyle_channel_17,2024-12-06
13137,8.76,550,92,32,sports_channel_5,2024-12-21
13138,21.28,370,11,2,business_channel_22,2024-11-13
13139,8.65,795,178,5,travel_channel_34,2024-11-10
13140,5.16,240,9,0,tech_channel_36,2024-11-29
13141,12.33,334,48,4,sports_channel_10,2024-11-01
13142,70.03,111,14,1,business_channel_35,2024-10-22
13143,3.94,694,32,5,travel_channel_4,2024-12-17
13144,66.89,80,1,0,entertainment_channel_15,2024-10-19
13145,8.8,556,84,8,business_channel_34,2024-10-09
13146,5.95,492,34,0,travel_channel_34,2024-12-10
13147,9.79,543,38,6,business_channel_34,2024-11-25
13148,3.8,134,6,1,travel_channel_49,2024-12-05
13149,49.43,168,13,0,news_channel_14,2024-11-20
13150,3.73,629,68,3,business_channel_18,2024-10-07
13151,3.49,1267,36,0,news_channel_17,2024-11-10
13152,6.33,885,35,9,education_channel_49,2024-10-28
13153,81.42,73,6,0,entertainment_channel_28,2024-12-04
13154,6.68,234,69,8,news_channel_17,2024-10-08
13155,7.24,419,29,6,tech_channel_36,2024-12-20
13156,8.96,575,18,1,tech_channel_36,2024-11-22
13157,6.76,124,6,0,news_channel_19,2024-11-02
13158,6.12,861,225,18,entertainment_channel_21,2024-10-06
13159,8.07,106,16,0,education_channel_45,2024-10-11
13160,4.33,735,89,4,sports_channel_15,2024-12-21
13161,6.75,777,31,1,business_channel_49,2024-11-20
13162,3.63,864,72,1,education_channel_6,2024-12-02
13163,4.09,840,88,9,tech_channel_32,2024-10-23
13164,1.21,2000,233,24,news_channel_4,2024-10-14
13165,3.66,190,4,0,entertainment_channel_23,2024-10-08
13166,7.29,890,131,17,tech_channel_21,2024-10-27
13167,3.83,641,34,1,news_channel_21,2024-11-08
13168,5.75,560,44,0,business_channel_35,2024-10-21
13169,1.77,1843,176,63,travel_channel_4,2024-10-31
13170,5.26,672,51,4,news_channel_19,2024-12-11
13171,5.05,927,28,3,lifestyle_channel_30,2024-12-07
13172,42.51,113,9,1,news_channel_26,2024-10-26
13173,3.34,1224,74,4,business_channel_28,2024-12-18
13174,3.84,418,22,1,education_channel_6,2024-11-08
13175,7.0,701,143,9,education_channel_45,2024-10-06
13176,9.38,385,23,0,travel_channel_20,2024-12-05
13177,6.71,827,111,31,entertainment_channel_28,2024-10-30
13178,7.61,442,14,0,travel_channel_8,2024-10-10
13179,7.19,247,0,0,business_channel_49,2024-12-21
13180,67.93,39,4,1,tech_channel_36,2024-11-02
13181,48.34,136,8,0,business_channel_12,2024-11-11
13182,2.37,429,44,2,sports_channel_15,2024-11-11
13183,6.99,522,35,1,sports_channel_10,2024-11-10
13184,7.85,481,40,0,sports_channel_5,2024-12-18
13185,4.44,718,117,22,news_channel_26,2024-10-17
13186,2.19,740,39,7,business_channel_35,2024-11-12
13187,9.62,312,45,2,entertainment_channel_15,2024-11-08
13188,1.9,526,32,0,lifestyle_channel_5,2024-11-19
13189,9.22,188,10,2,entertainment_channel_21,2024-10-19
13190,5.9,323,54,5,business_channel_35,2024-11-20
13191,2.18,1556,62,9,lifestyle_channel_18,2024-12-09
13192,6.9,481,109,18,entertainment_channel_23,2024-10-24
13193,5.16,250,17,2,news_channel_17,2024-12-05
13194,1.54,433,26,0,business_channel_12,2024-10-19
13195,9.3,108,8,0,travel_channel_49,2024-11-25
13196,1.23,1287,317,53,lifestyle_channel_30,2024-11-08
13197,8.11,538,98,3,lifestyle_channel_30,2024-10-10
13198,8.78,183,7,0,travel_channel_40,2024-12-05
13199,2.56,217,10,1,travel_channel_30,2024-11-28
13200,39.25,149,12,0,business_channel_22,2024-10-07
13201,7.59,685,20,2,entertainment_channel_15,2024-12-04
13202,12.23,99,7,1,news_channel_4,2024-11-29
13203,7.01,648,9,0,travel_channel_40,2024-10-20
13204,8.49,583,35,4,entertainment_channel_34,2024-12-18
13205,1.26,1871,12,1,education_channel_49,2024-12-01
13206,7.32,603,59,8,business_channel_27,2024-11-09
13207,9.09,93,1,0,business_channel_27,2024-11-29
13208,4.75,181,22,5,sports_channel_6,2024-12-08
13209,5.97,154,7,0,lifestyle_channel_17,2024-12-29
13210,3.06,937,84,4,sports_channel_6,2024-12-22
13211,9.45,441,31,3,entertainment_channel_28,2024-10-07
13212,80.85,113,8,0,lifestyle_channel_18,2024-12-17
13213,1.83,724,11,0,travel_channel_40,2024-10-17
13214,6.36,73,18,0,travel_channel_20,2024-10-16
13215,6.04,365,53,6,sports_channel_6,2024-10-29
13216,7.97,154,3,0,news_channel_19,2024-11-05
13217,1.06,2000,130,1,entertainment_channel_21,2024-11-30
13218,3.01,892,186,14,entertainment_channel_28,2024-11-10
13219,9.87,83,20,2,tech_channel_21,2024-10-24
13220,7.78,588,28,0,entertainment_channel_28,2024-10-28
13221,6.63,386,75,0,education_channel_8,2024-12-02
13222,4.18,740,108,5,business_channel_28,2024-11-13
13223,1.26,1461,199,2,tech_channel_2,2024-11-05
13224,7.99,785,33,1,business_channel_27,2024-11-25
13225,86.45,55,4,1,lifestyle_channel_18,2024-11-25
13226,15.6,339,22,0,business_channel_12,2024-12-16
13227,17.33,94,1,0,news_channel_33,2024-10-05
13228,4.11,842,41,1,news_channel_33,2024-10-24
13229,5.49,542,74,0,entertainment_channel_23,2024-12-04
13230,4.54,1125,22,0,business_channel_49,2024-12-29
13231,88.9,40,4,0,tech_channel_36,2024-12-10
13232,4.79,462,46,4,business_channel_28,2024-11-27
13233,2.61,957,55,7,sports_channel_5,2024-11-09
13234,5.11,345,33,2,lifestyle_channel_18,2024-10-25
13235,5.36,327,21,0,business_channel_34,2024-11-02
13236,4.37,136,15,0,tech_channel_30,2024-10-07
13237,6.79,312,25,0,sports_channel_31,2024-11-25
13238,46.97,71,2,0,business_channel_49,2024-10-16
13239,5.52,597,31,0,business_channel_5,2024-12-06
13240,9.35,136,1,0,business_channel_22,2024-11-29
13241,6.89,388,5,0,lifestyle_channel_17,2024-12-21
13242,5.63,376,22,0,sports_channel_6,2024-10-12
13243,9.4,269,9,1,sports_channel_6,2024-11-07
13244,7.46,664,39,6,travel_channel_4,2024-10-31
13245,3.49,959,173,4,lifestyle_channel_18,2024-12-07
13246,2.56,1674,125,9,travel_channel_49,2024-11-23
13247,3.87,172,26,0,lifestyle_channel_35,2024-12-17
13248,3.93,257,26,0,travel_channel_16,2024-10-02
13249,1.13,1438,104,25,sports_channel_31,2024-12-28
13250,6.21,534,55,2,education_channel_49,2024-12-21
13251,6.18,407,27,0,news_channel_17,2024-10-28
13252,1.18,749,53,7,news_channel_19,2024-12-12
13253,2.73,1792,108,5,tech_channel_2,2024-10-26
13254,1.55,1400,98,11,travel_channel_40,2024-10-14
13255,3.93,162,9,0,travel_channel_8,2024-12-17
13256,8.48,582,29,0,news_channel_21,2024-11-23
13257,7.83,587,29,1,lifestyle_channel_30,2024-12-09
13258,7.47,389,38,2,news_channel_19,2024-12-30
13259,80.23,33,2,0,lifestyle_channel_18,2024-11-22
13260,69.71,71,12,0,lifestyle_channel_30,2024-11-12
13261,9.17,127,16,3,sports_channel_15,2024-10-08
13262,6.17,909,52,3,sports_channel_10,2024-12-11
13263,5.62,217,32,0,tech_channel_36,2024-10-20
13264,6.79,401,39,5,business_channel_22,2024-10-22
13265,5.75,570,37,1,business_channel_27,2024-11-15
13266,6.25,1095,79,7,news_channel_17,2024-11-23
13267,7.64,137,15,2,business_channel_18,2024-10-04
13268,7.36,198,18,0,news_channel_21,2024-12-31
13269,38.6,146,20,0,news_channel_26,2024-10-05
13270,7.92,464,11,1,business_channel_18,2024-12-23
13271,64.03,105,38,2,lifestyle_channel_5,2024-10-20
13272,34.84,219,8,0,business_channel_27,2024-11-09
13273,4.02,535,148,3,lifestyle_channel_35,2024-12-02
13274,6.07,273,21,0,lifestyle_channel_5,2024-12-26
13275,6.67,724,150,1,travel_channel_40,2024-10-08
13276,9.42,644,33,2,business_channel_18,2024-12-13
13277,1.68,603,53,5,news_channel_14,2024-12-01
13278,4.07,287,5,0,education_channel_47,2024-12-18
13279,65.22,116,2,0,travel_channel_20,2024-10-03
13280,5.4,454,29,4,news_channel_17,2024-11-09
13281,6.76,194,21,0,entertainment_channel_34,2024-11-26
13282,2.09,1916,69,2,news_channel_19,2024-10-07
13283,84.71,31,0,0,lifestyle_channel_18,2024-12-03
13284,6.11,1004,26,3,business_channel_22,2024-12-15
13285,99.87,75,2,0,lifestyle_channel_18,2024-11-04
13286,37.6,78,3,0,education_channel_45,2024-11-29
13287,2.18,1364,272,60,business_channel_27,2024-10-31
13288,5.85,243,21,3,education_channel_45,2024-11-06
13289,93.9,17,3,0,sports_channel_6,2024-12-04
13290,4.69,673,74,5,travel_channel_30,2024-10-26
13291,1.22,2000,172,0,business_channel_18,2024-11-05
13292,58.72,38,3,0,sports_channel_31,2024-12-20
13293,1.56,913,73,2,travel_channel_20,2024-10-11
13294,8.85,144,7,1,business_channel_35,2024-12-24
13295,18.47,326,14,0,business_channel_49,2024-10-06
13296,2.5,924,129,14,news_channel_26,2024-11-07
13297,2.45,558,24,0,sports_channel_15,2024-12-20
13298,7.44,304,86,12,lifestyle_channel_18,2024-12-14
13299,6.47,533,37,0,tech_channel_2,2024-12-23
13300,6.02,396,81,11,travel_channel_40,2024-12-11
13301,6.36,257,17,4,tech_channel_21,2024-10-04
13302,6.26,594,46,1,business_channel_34,2024-12-20
13303,4.01,705,40,12,business_channel_18,2024-10-06
13304,4.97,554,50,3,news_channel_26,2024-11-10
13305,3.83,846,23,2,lifestyle_channel_18,2024-10-24
13306,2.98,162,11,0,travel_channel_20,2024-10-29
13307,3.21,1181,32,0,sports_channel_10,2024-10-05
13308,5.34,456,84,5,sports_channel_5,2024-11-18
13309,88.17,110,5,0,education_channel_8,2024-10-16
13310,1.88,1681,159,33,education_channel_49,2024-10-28
13311,3.64,1280,117,0,sports_channel_6,2024-10-29
13312,7.87,703,25,1,education_channel_6,2024-11-03
13313,4.35,510,86,7,tech_channel_36,2024-10-20
13314,6.68,788,46,8,business_channel_27,2024-12-17
13315,69.87,89,5,0,lifestyle_channel_17,2024-12-13
13316,4.34,891,59,7,sports_channel_5,2024-12-18
13317,4.28,637,161,45,travel_channel_20,2024-12-14
13318,8.73,655,5,0,sports_channel_10,2024-10-26
13319,8.23,523,129,15,lifestyle_channel_35,2024-12-02
13320,6.02,329,5,0,news_channel_33,2024-12-16
13321,9.44,267,50,0,business_channel_11,2024-11-06
13322,3.66,453,35,5,tech_channel_32,2024-11-12
13323,7.7,148,1,0,travel_channel_49,2024-10-20
13324,56.53,116,9,0,sports_channel_31,2024-10-22
13325,7.15,155,17,0,sports_channel_31,2024-12-25
13326,8.5,349,32,5,business_channel_18,2024-11-06
13327,6.14,218,24,3,education_channel_49,2024-11-23
13328,1.41,815,132,32,travel_channel_49,2024-10-19
13329,3.22,503,7,0,education_channel_8,2024-11-02
13330,8.04,116,5,0,tech_channel_32,2024-12-09
13331,12.23,494,41,13,news_channel_33,2024-11-25
13332,3.99,812,39,6,business_channel_5,2024-11-23
13333,5.68,879,64,7,sports_channel_6,2024-12-12
13334,4.21,481,11,1,education_channel_8,2024-10-13
13335,3.83,904,94,1,tech_channel_30,2024-10-27
13336,88.29,96,15,0,tech_channel_36,2024-11-03
13337,86.15,95,5,0,business_channel_35,2024-12-17
13338,9.47,599,116,18,business_channel_11,2024-12-18
13339,3.13,828,103,1,news_channel_17,2024-12-24
13340,4.47,1058,212,9,sports_channel_15,2024-10-19
13341,4.21,722,20,2,travel_channel_4,2024-12-08
13342,1.65,1000,22,4,travel_channel_30,2024-10-04
13343,9.41,399,11,0,entertainment_channel_23,2024-10-05
13344,6.69,446,38,3,business_channel_27,2024-12-23
13345,1.12,1532,103,2,business_channel_22,2024-11-14
13346,2.09,1557,70,15,business_channel_12,2024-10-10
13347,5.42,980,58,15,business_channel_11,2024-10-06
13348,8.17,74,3,0,education_channel_8,2024-12-06
13349,8.8,838,44,0,education_channel_8,2024-10-27
13350,9.72,405,24,1,tech_channel_21,2024-11-18
13351,3.32,1182,130,20,news_channel_21,2024-12-31
13352,7.34,200,25,2,business_channel_18,2024-10-06
13353,4.13,539,4,0,business_channel_27,2024-12-10
13354,4.05,109,2,0,business_channel_22,2024-10-28
13355,33.49,74,11,3,education_channel_45,2024-12-26
13356,4.5,1269,101,21,travel_channel_49,2024-11-17
13357,9.16,222,12,1,business_channel_34,2024-12-22
13358,3.32,1020,121,12,tech_channel_32,2024-10-25
13359,3.13,1008,108,5,news_channel_26,2024-12-19
13360,6.72,354,14,2,business_channel_12,2024-10-08
13361,2.22,620,31,0,news_channel_26,2024-12-19
13362,4.17,786,37,5,tech_channel_32,2024-10-09
13363,5.1,501,113,6,sports_channel_15,2024-12-20
13364,5.63,516,20,0,business_channel_18,2024-12-10
13365,6.58,416,64,4,news_channel_21,2024-11-09
13366,9.63,481,27,0,news_channel_21,2024-12-16
13367,3.96,282,13,0,sports_channel_31,2024-12-30
13368,6.35,641,130,1,travel_channel_34,2024-11-22
13369,4.01,304,28,1,news_channel_33,2024-10-31
13370,8.39,536,18,0,news_channel_4,2024-11-14
13371,6.05,604,38,1,business_channel_18,2024-10-12
13372,1.85,436,24,1,lifestyle_channel_5,2024-12-01
13373,9.32,150,12,0,travel_channel_16,2024-11-05
13374,4.43,730,76,11,travel_channel_40,2024-11-03
13375,7.51,456,45,3,lifestyle_channel_18,2024-12-30
13376,15.23,268,15,0,education_channel_6,2024-10-20
13377,4.0,654,65,12,news_channel_26,2024-12-04
13378,90.26,33,2,0,entertainment_channel_23,2024-11-17
13379,7.52,320,9,1,travel_channel_20,2024-10-06
13380,7.59,546,44,8,business_channel_22,2024-12-13
13381,7.04,217,20,5,entertainment_channel_23,2024-12-25
13382,5.25,1301,72,20,education_channel_6,2024-10-19
13383,8.36,514,39,10,business_channel_49,2024-10-22
13384,1.23,1001,59,1,news_channel_26,2024-11-30
13385,8.58,846,40,8,business_channel_12,2024-12-14
13386,25.41,138,4,0,business_channel_35,2024-11-27
13387,62.45,154,7,1,travel_channel_4,2024-11-03
13388,8.09,469,21,3,travel_channel_40,2024-11-12
13389,8.29,537,70,1,entertainment_channel_15,2024-11-18
13390,7.36,642,61,0,entertainment_channel_34,2024-10-10
13391,1.03,2000,33,6,business_channel_18,2024-12-20
13392,88.82,59,4,0,sports_channel_5,2024-12-03
13393,8.22,122,3,0,entertainment_channel_34,2024-11-05
13394,8.58,527,69,9,sports_channel_5,2024-10-25
13395,8.89,332,89,3,lifestyle_channel_18,2024-11-06
13396,78.78,82,9,0,sports_channel_10,2024-12-22
13397,6.53,539,32,8,entertainment_channel_23,2024-10-11
13398,3.84,735,66,0,education_channel_49,2024-10-23
13399,6.54,921,55,14,sports_channel_10,2024-11-02
13400,5.75,156,12,5,education_channel_45,2024-10-04
13401,3.73,468,53,10,business_channel_27,2024-12-29
13402,1.94,838,152,16,travel_channel_30,2024-10-17
13403,6.61,201,19,1,travel_channel_30,2024-10-29
13404,8.73,321,5,0,travel_channel_16,2024-11-22
13405,6.95,248,24,2,business_channel_49,2024-10-16
13406,4.16,809,136,7,business_channel_35,2024-10-19
13407,4.63,172,12,0,entertainment_channel_21,2024-10-03
13408,2.32,850,232,4,lifestyle_channel_30,2024-12-19
13409,48.95,119,8,1,lifestyle_channel_18,2024-11-30
13410,3.12,1107,193,6,tech_channel_21,2024-12-08
13411,93.79,88,10,0,entertainment_channel_28,2024-11-18
13412,6.16,523,41,4,business_channel_34,2024-12-12
13413,9.77,461,34,6,education_channel_49,2024-11-29
13414,5.16,707,34,1,entertainment_channel_15,2024-11-05
13415,7.59,298,24,2,travel_channel_4,2024-11-26
13416,2.89,693,51,0,entertainment_channel_23,2024-12-08
13417,8.5,311,8,0,tech_channel_21,2024-10-31
13418,3.09,284,10,0,business_channel_34,2024-12-26
13419,4.77,185,39,4,education_channel_49,2024-12-25
13420,4.75,610,9,0,education_channel_47,2024-12-27
13421,2.81,548,39,2,travel_channel_30,2024-11-22
13422,4.2,407,1,0,education_channel_8,2024-10-11
13423,3.97,727,39,2,education_channel_8,2024-12-02
13424,9.54,610,43,1,sports_channel_31,2024-11-07
13425,8.63,395,39,8,lifestyle_channel_5,2024-10-17
13426,2.06,1117,29,0,business_channel_12,2024-12-29
13427,5.71,286,4,0,travel_channel_16,2024-11-16
13428,8.44,263,13,1,tech_channel_32,2024-12-18
13429,8.86,189,19,3,travel_channel_34,2024-10-27
13430,93.38,66,10,0,sports_channel_10,2024-11-07
13431,3.26,693,52,13,tech_channel_21,2024-12-10
13432,5.55,622,22,2,tech_channel_36,2024-11-10
13433,1.74,318,64,26,sports_channel_10,2024-12-26
13434,5.43,258,5,1,news_channel_19,2024-12-29
13435,9.07,662,26,2,travel_channel_40,2024-12-12
13436,1.45,1800,252,37,business_channel_11,2024-11-05
13437,5.91,567,15,1,business_channel_35,2024-12-14
13438,44.89,65,0,0,business_channel_49,2024-11-16
13439,1.26,2000,127,1,tech_channel_36,2024-11-18
13440,8.07,356,17,0,lifestyle_channel_18,2024-12-20
13441,9.93,208,10,0,travel_channel_16,2024-10-04
13442,3.63,413,29,0,entertainment_channel_34,2024-12-21
13443,2.87,1391,255,16,lifestyle_channel_35,2024-12-23
13444,53.77,169,7,0,news_channel_17,2024-11-09
13445,2.4,1300,31,0,tech_channel_32,2024-10-15
13446,2.07,1574,93,21,entertainment_channel_28,2024-12-27
13447,2.5,797,77,10,sports_channel_6,2024-12-04
13448,2.1,1429,125,8,sports_channel_6,2024-10-07
13449,4.59,1021,104,4,news_channel_4,2024-11-24
13450,80.5,47,7,0,tech_channel_21,2024-11-17
13451,8.93,127,27,0,education_channel_6,2024-11-30
13452,18.49,209,16,0,entertainment_channel_28,2024-11-28
13453,45.84,187,4,0,education_channel_49,2024-12-22
13454,5.6,989,67,0,education_channel_6,2024-10-06
13455,81.26,29,3,0,travel_channel_49,2024-12-23
13456,5.93,549,27,1,lifestyle_channel_18,2024-12-03
13457,2.93,1270,48,5,business_channel_12,2024-11-13
13458,9.42,520,78,3,sports_channel_10,2024-12-15
13459,6.3,1153,72,10,sports_channel_15,2024-12-01
13460,92.82,16,0,0,news_channel_19,2024-12-12
13461,4.37,219,2,0,sports_channel_31,2024-11-26
13462,6.59,413,3,0,news_channel_26,2024-10-31
13463,52.99,128,8,0,travel_channel_16,2024-10-26
13464,33.93,93,6,0,travel_channel_49,2024-11-16
13465,8.64,307,27,0,education_channel_6,2024-11-05
13466,43.63,115,15,0,lifestyle_channel_18,2024-11-18
13467,9.08,468,60,2,travel_channel_34,2024-11-27
